order_item_id,order_id,product_id,quantity,unit_price,discount,estimated_cost
OI0042297,O018263,P00551,1,12324.82,0.02,10268.2
OI0042298,O018264,P00003,1,5885.36,0.0,5092.38
OI0042299,O018264,P00351,2,349.32,0.0,496.46
OI0042300,O018265,P00207,3,4178.94,0.15,10919.88
OI0042301,O018265,P00629,1,7636.37,0.05,5002.44
OI0042302,O018266,P00654,1,5375.55,0.0,4093.7
OI0042303,O018267,P00167,1,43266.39,0.0,29335.67
OI0042304,O018267,P00520,1,3276.57,0.0,2216.16
OI0042305,O018267,P00144,1,2003.05,0.02,1623.35
OI0042306,O018268,P00052,3,860.15,0.0,2213.58
OI0042307,O018269,P00386,1,8285.71,0.02,6618.75
OI0042308,O018269,P00792,1,1976.58,0.06,1441.73
OI0042309,O018270,P00158,1,4576.89,0.07,4039.78
OI0042310,O018271,P00210,1,253.69,0.24,226.98
OI0042311,O018272,P00655,1,12012.56,0.0,7231.54
OI0042312,O018272,P00255,4,12693.62,0.1,39827.88
OI0042313,O018272,P00666,3,3204.79,0.09,6433.08
OI0042314,O018273,P00445,1,1920.3,0.03,1737.35
OI0042315,O018274,P00023,1,4623.83,0.11,4112.83
OI0042316,O018275,P00261,1,1021.96,0.0,732.62
OI0042317,O018275,P00154,4,2170.37,0.05,5938.8
OI0042318,O018276,P00132,1,28365.39,0.0,15844.89
OI0042319,O018276,P00295,1,2596.75,0.02,1481.22
OI0042320,O018277,P00333,1,798.02,0.16,581.15
OI0042321,O018278,P00115,2,6218.47,0.03,9759.9
OI0042322,O018278,P00651,1,4378.84,0.05,2710.17
OI0042323,O018279,P00594,2,24738.71,0.07,46508.06
OI0042324,O018279,P00489,2,2618.89,0.0,2905.8
OI0042325,O018280,P00541,1,2079.71,0.16,1783.17
OI0042326,O018280,P00568,2,2435.96,0.06,2897.86
OI0042327,O018281,P00147,3,1542.24,0.06,4076.64
OI0042328,O018282,P00215,1,1915.26,0.02,1109.0
OI0042329,O018282,P00684,2,4816.81,0.03,6417.06
OI0042330,O018283,P00098,1,3259.32,0.02,2569.34
OI0042331,O018284,P00746,1,2100.81,0.15,1918.11
OI0042332,O018285,P00582,2,5744.96,0.03,9393.06
OI0042333,O018285,P00735,1,1617.13,0.07,1202.03
OI0042334,O018285,P00126,1,2685.62,0.02,1553.41
OI0042335,O018286,P00706,1,10945.63,0.0,6686.1
OI0042336,O018286,P00154,1,1964.76,0.14,1484.7
OI0042337,O018287,P00023,1,4883.59,0.06,4112.83
OI0042338,O018287,P00541,1,2203.51,0.11,1783.17
OI0042339,O018287,P00185,2,4190.16,0.01,5662.06
OI0042340,O018288,P00512,1,2123.99,0.09,1399.2
OI0042341,O018289,P00771,1,3059.56,0.11,1964.93
OI0042342,O018289,P00075,2,4311.33,0.09,7888.78
OI0042343,O018289,P00567,3,709.16,0.12,1823.46
OI0042344,O018290,P00398,1,897.12,0.12,760.87
OI0042345,O018291,P00756,1,567.41,0.1,421.08
OI0042346,O018291,P00686,1,1121.76,0.0,823.21
OI0042347,O018292,P00433,2,44650.25,0.02,67158.04
OI0042348,O018292,P00480,2,30487.51,0.07,42687.14
OI0042349,O018292,P00126,1,2521.2,0.08,1553.41
OI0042350,O018292,P00068,1,2414.02,0.03,2127.95
OI0042351,O018292,P00630,2,2044.41,0.08,2892.8
OI0042352,O018292,P00308,1,2452.08,0.07,1515.6
OI0042353,O018292,P00574,1,10558.38,0.15,7493.58
OI0042354,O018293,P00699,3,4573.48,0.04,11278.29
OI0042355,O018293,P00748,1,1535.04,0.17,1224.88
OI0042356,O018293,P00162,1,2130.26,0.12,1722.55
OI0042357,O018293,P00266,2,257.1,0.0,299.42
OI0042358,O018293,P00479,1,3696.14,0.0,2717.33
OI0042359,O018293,P00163,1,1879.8,0.02,1668.44
OI0042360,O018294,P00599,1,1191.38,0.04,961.63
OI0042361,O018295,P00005,2,2869.79,0.14,3698.6
OI0042362,O018296,P00296,2,1439.42,0.12,2630.44
OI0042363,O018296,P00662,1,23556.87,0.16,16799.03
OI0042364,O018296,P00321,3,7560.71,0.06,14646.84
OI0042365,O018297,P00758,1,4157.51,0.0,2737.28
OI0042366,O018297,P00106,2,1474.04,0.06,2144.62
OI0042367,O018297,P00666,1,3345.66,0.05,2144.36
OI0042368,O018298,P00267,4,42447.63,0.0,103016.0
OI0042369,O018298,P00449,1,1325.2,0.06,945.67
OI0042370,O018299,P00070,1,56951.36,0.02,49193.4
OI0042371,O018299,P00250,3,10961.42,0.1,24774.24
OI0042372,O018300,P00357,1,6843.81,0.19,5719.37
OI0042373,O018300,P00656,1,2504.72,0.06,2214.55
OI0042374,O018300,P00602,1,1327.48,0.03,885.02
OI0042375,O018301,P00248,3,2568.14,0.1,6051.87
OI0042376,O018302,P00074,2,581.0,0.15,969.76
OI0042377,O018302,P00718,1,1814.15,0.1,1486.36
OI0042378,O018303,P00799,2,979.96,0.0,1189.86
OI0042379,O018303,P00053,2,1268.23,0.03,1833.38
OI0042380,O018304,P00341,1,2774.65,0.0,1718.96
OI0042381,O018304,P00239,1,1144.79,0.13,1028.69
OI0042382,O018304,P00503,1,3820.44,0.11,3579.16
OI0042383,O018305,P00596,1,2979.26,0.05,2472.42
OI0042384,O018306,P00523,1,4671.17,0.01,2708.47
OI0042385,O018306,P00141,1,4331.12,0.0,3066.17
OI0042386,O018307,P00157,3,8382.12,0.03,20375.31
OI0042387,O018308,P00004,3,723.84,0.11,1350.06
OI0042388,O018308,P00729,6,1925.68,0.0,9541.2
OI0042389,O018308,P00583,1,5391.24,0.06,3649.27
OI0042390,O018309,P00122,3,3421.91,0.14,9502.5
OI0042391,O018309,P00082,2,810.72,0.0,1067.0
OI0042392,O018309,P00109,1,1879.55,0.0,1215.58
OI0042393,O018309,P00121,3,1030.43,0.0,2703.15
OI0042394,O018310,P00126,2,2630.81,0.04,3106.82
OI0042395,O018310,P00003,1,5885.36,0.0,5092.38
OI0042396,O018311,P00431,2,1869.39,0.16,3092.74
OI0042397,O018311,P00639,4,46858.96,0.04,154467.48
OI0042398,O018311,P00049,1,1680.98,0.06,1364.38
OI0042399,O018311,P00724,1,2839.37,0.03,2496.38
OI0042400,O018312,P00475,1,186.78,0.08,168.77
OI0042401,O018312,P00660,1,7090.21,0.0,5891.46
OI0042402,O018313,P00490,1,11275.28,0.04,9073.5
OI0042403,O018314,P00590,2,42939.82,0.0,52087.24
OI0042404,O018314,P00518,1,5317.95,0.04,4414.71
OI0042405,O018314,P00429,1,2473.52,0.18,1939.09
OI0042406,O018315,P00249,3,266.74,0.0,494.34
OI0042407,O018316,P00194,1,8887.75,0.12,6161.85
OI0042408,O018316,P00111,1,1858.85,0.0,1238.99
OI0042409,O018317,P00738,1,7604.52,0.09,6454.4
OI0042410,O018317,P00023,3,5143.36,0.01,12338.49
OI0042411,O018317,P00215,1,1622.11,0.17,1109.0
OI0042412,O018318,P00158,1,4576.89,0.07,4039.78
OI0042413,O018318,P00768,3,2605.22,0.0,5189.52
OI0042414,O018318,P00732,1,11600.32,0.0,7307.29
OI0042415,O018318,P00444,1,11101.44,0.03,6652.92
OI0042416,O018319,P00624,1,2198.1,0.08,1882.27
OI0042417,O018319,P00027,1,522.69,0.02,426.51
OI0042418,O018319,P00304,1,9393.74,0.17,9213.93
OI0042419,O018320,P00336,2,48219.77,0.14,72217.02
OI0042420,O018320,P00483,1,2141.98,0.04,1240.07
OI0042421,O018320,P00380,3,3989.36,0.06,7176.75
OI0042422,O018320,P00234,1,1020.14,0.0,703.55
OI0042423,O018321,P00743,4,3654.06,0.0,11933.64
OI0042424,O018321,P00039,1,4288.95,0.0,3353.81
OI0042425,O018322,P00195,1,11242.38,0.12,10555.54
OI0042426,O018322,P00480,4,31470.98,0.04,85374.28
OI0042427,O018323,P00314,1,2126.18,0.07,1650.36
OI0042428,O018323,P00152,2,1492.76,0.14,2191.8
OI0042429,O018323,P00330,1,1124.15,0.0,814.42
OI0042430,O018324,P00248,2,2653.75,0.07,4034.58
OI0042431,O018324,P00464,2,13215.74,0.0,16424.2
OI0042432,O018324,P00124,5,2183.9,0.0,8094.9
OI0042433,O018325,P00232,3,1313.15,0.05,2990.19
OI0042434,O018325,P00598,2,13671.32,0.0,23835.62
OI0042435,O018325,P00731,3,707.61,0.01,1480.29
OI0042436,O018325,P00008,1,11582.94,0.05,8696.22
OI0042437,O018326,P00377,1,484.81,0.0,328.05
OI0042438,O018326,P00515,1,3590.66,0.01,2243.06
OI0042439,O018327,P00448,1,2556.9,0.07,1821.43
OI0042440,O018328,P00030,2,4080.83,0.08,6063.96
OI0042441,O018329,P00042,1,9628.3,0.1,8070.8
OI0042442,O018329,P00450,2,1647.92,0.17,2550.02
OI0042443,O018329,P00452,1,1543.66,0.0,1242.37
OI0042444,O018330,P00301,4,3883.0,0.13,11691.24
OI0042445,O018331,P00053,1,993.66,0.24,916.69
OI0042446,O018332,P00407,1,1042.87,0.05,631.58
OI0042447,O018332,P00706,1,10836.17,0.01,6686.1
OI0042448,O018333,P00567,1,773.63,0.04,607.82
OI0042449,O018334,P00537,1,2174.84,0.04,1428.06
OI0042450,O018335,P00782,2,8959.41,0.21,14132.46
OI0042451,O018335,P00780,1,3287.65,0.12,2710.44
OI0042452,O018336,P00445,1,1979.69,0.0,1737.35
OI0042453,O018336,P00277,2,215.94,0.01,301.34
OI0042454,O018337,P00726,2,3811.5,0.05,6187.64
OI0042455,O018338,P00711,2,1255.72,0.06,2027.64
OI0042456,O018338,P00637,1,230.11,0.11,175.49
OI0042457,O018339,P00534,4,2040.14,0.04,6058.16
OI0042458,O018339,P00311,1,769.73,0.0,635.01
OI0042459,O018340,P00114,1,4502.06,0.01,2880.86
OI0042460,O018341,P00192,2,1699.66,0.09,2238.8
OI0042461,O018341,P00773,2,526.63,0.0,844.44
OI0042462,O018342,P00515,1,3518.12,0.03,2243.06
OI0042463,O018342,P00523,1,4482.43,0.05,2708.47
OI0042464,O018342,P00086,1,197.59,0.0,126.98
OI0042465,O018342,P00624,5,2341.46,0.02,9411.35
OI0042466,O018342,P00674,2,3633.1,0.0,4099.26
OI0042467,O018342,P00651,1,4609.3,0.0,2710.17
OI0042468,O018343,P00030,1,4258.25,0.04,3031.98
OI0042469,O018343,P00379,3,3772.34,0.11,7826.88
OI0042470,O018344,P00529,1,32492.03,0.05,26007.46
OI0042471,O018344,P00228,1,3529.54,0.17,3400.08
OI0042472,O018345,P00417,1,3265.32,0.1,2681.96
OI0042473,O018346,P00671,1,42869.57,0.05,36612.62
OI0042474,O018346,P00614,3,2324.25,0.04,5573.34
OI0042475,O018346,P00275,2,1078.92,0.12,1682.56
OI0042476,O018347,P00538,3,1610.97,0.12,4163.28
OI0042477,O018347,P00430,3,2736.03,0.01,5080.5
OI0042478,O018347,P00675,1,1708.34,0.04,1299.94
OI0042479,O018347,P00066,1,2876.77,0.11,2028.82
OI0042480,O018348,P00597,2,6306.7,0.12,10758.64
OI0042481,O018348,P00265,1,336.96,0.0,280.58
OI0042482,O018348,P00749,3,1051.82,0.08,2882.58
OI0042483,O018349,P00319,1,13321.93,0.0,7812.4
OI0042484,O018349,P00343,2,4872.63,0.04,7203.54
OI0042485,O018350,P00359,1,701.32,0.1,495.62
OI0042486,O018351,P00467,2,40559.61,0.11,78229.34
OI0042487,O018352,P00209,2,4173.3,0.06,6153.42
OI0042488,O018352,P00193,4,25763.37,0.17,80637.8
OI0042489,O018352,P00479,1,2993.87,0.19,2717.33
OI0042490,O018353,P00328,1,17423.71,0.07,16440.33
OI0042491,O018354,P00641,1,1174.47,0.12,1012.53
OI0042492,O018354,P00702,2,641.04,0.13,1144.44
OI0042493,O018354,P00227,1,3508.75,0.08,3250.53
OI0042494,O018355,P00286,3,11335.92,0.09,29376.42
OI0042495,O018355,P00202,6,1052.16,0.14,4040.64
OI0042496,O018356,P00501,1,568.35,0.0,385.82
OI0042497,O018356,P00701,2,233.17,0.06,374.42
OI0042498,O018357,P00064,1,11759.38,0.16,9418.43
OI0042499,O018358,P00218,1,13108.95,0.0,9323.4
OI0042500,O018359,P00142,2,1726.22,0.0,2356.02
OI0042501,O018359,P00153,1,34373.75,0.16,35426.95
OI0042502,O018360,P00288,1,5280.88,0.1,3937.18
OI0042503,O018361,P00222,1,9526.08,0.0,5551.07
OI0042504,O018362,P00381,1,3756.2,0.03,2322.42
OI0042505,O018362,P00155,4,528.58,0.0,1524.64
OI0042506,O018363,P00162,1,2275.5,0.06,1722.55
OI0042507,O018363,P00112,1,1854.43,0.0,1417.76
OI0042508,O018364,P00322,2,2680.31,0.03,4431.1
OI0042509,O018364,P00599,5,1203.79,0.03,4808.15
OI0042510,O018364,P00246,5,1674.45,0.0,5882.2
OI0042511,O018365,P00482,2,889.53,0.08,1374.6
OI0042512,O018365,P00641,1,1254.54,0.06,1012.53
OI0042513,O018365,P00234,3,938.53,0.08,2110.65
OI0042514,O018366,P00277,2,218.12,0.0,301.34
OI0042515,O018366,P00698,2,8341.48,0.0,11747.26
OI0042516,O018367,P00294,2,4006.0,0.11,6166.26
OI0042517,O018367,P00069,2,788.7,0.05,1083.48
OI0042518,O018367,P00484,2,1420.91,0.0,2408.08
OI0042519,O018368,P00111,1,1747.32,0.06,1238.99
OI0042520,O018368,P00778,2,2422.19,0.0,2728.38
OI0042521,O018369,P00730,1,5309.93,0.07,3760.91
OI0042522,O018369,P00654,1,4300.44,0.2,4093.7
OI0042523,O018369,P00561,1,811.76,0.04,579.15
OI0042524,O018370,P00345,2,47201.44,0.06,84890.08
OI0042525,O018371,P00045,1,5409.41,0.08,4336.86
OI0042526,O018371,P00153,2,36829.02,0.1,70853.9
OI0042527,O018372,P00741,1,10275.68,0.0,8458.78
OI0042528,O018372,P00000,2,158.74,0.01,282.16
OI0042529,O018372,P00180,1,285.54,0.06,222.15
OI0042530,O018372,P00394,3,6730.26,0.05,16562.01
OI0042531,O018373,P00140,3,1356.4,0.0,3234.72
OI0042532,O018373,P00739,1,4096.08,0.1,3855.93
OI0042533,O018373,P00151,1,1854.88,0.07,1705.92
OI0042534,O018374,P00464,3,13215.74,0.0,24636.3
OI0042535,O018374,P00441,1,103.74,0.04,77.11
OI0042536,O018374,P00482,1,850.85,0.12,687.3
OI0042537,O018375,P00224,1,1998.34,0.0,1264.72
OI0042538,O018375,P00439,1,35241.89,0.05,21654.64
OI0042539,O018376,P00232,1,1244.03,0.1,996.73
OI0042540,O018376,P00538,2,1830.65,0.0,2775.52
OI0042541,O018376,P00191,1,4505.26,0.0,3807.57
OI0042542,O018377,P00172,3,938.14,0.05,1703.13
OI0042543,O018377,P00784,1,45741.74,0.02,26802.79
OI0042544,O018378,P00251,2,5254.42,0.1,7647.76
OI0042545,O018378,P00377,1,479.96,0.01,328.05
OI0042546,O018378,P00508,2,2629.22,0.13,4212.2
OI0042547,O018378,P00037,3,3422.31,0.07,8483.94
OI0042548,O018379,P00718,1,1935.09,0.04,1486.36
OI0042549,O018379,P00381,3,3717.48,0.04,6967.26
OI0042550,O018379,P00379,3,3560.41,0.16,7826.88
OI0042551,O018379,P00359,1,693.52,0.11,495.62
OI0042552,O018379,P00338,1,1855.16,0.0,1039.41
OI0042553,O018380,P00267,2,41174.2,0.03,51508.0
OI0042554,O018380,P00524,2,1318.93,0.13,2559.24
OI0042555,O018381,P00090,3,730.46,0.08,1518.63
OI0042556,O018382,P00335,2,1703.49,0.02,2556.38
OI0042557,O018382,P00426,1,718.55,0.08,630.19
OI0042558,O018382,P00678,1,46417.37,0.05,27674.18
OI0042559,O018383,P00048,1,7263.54,0.01,6204.65
OI0042560,O018384,P00357,2,8449.15,0.0,11438.74
OI0042561,O018384,P00440,1,2234.77,0.07,2111.81
OI0042562,O018385,P00658,1,1317.68,0.07,1153.99
OI0042563,O018385,P00149,2,1584.37,0.08,2000.44
OI0042564,O018385,P00465,1,11787.15,0.0,8896.16
OI0042565,O018385,P00356,1,7961.75,0.12,5423.59
OI0042566,O018386,P00562,2,2027.49,0.05,2554.82
OI0042567,O018386,P00515,1,3409.31,0.06,2243.06
OI0042568,O018387,P00182,1,5952.47,0.0,5130.88
OI0042569,O018388,P00567,2,749.45,0.07,1215.64
OI0042570,O018389,P00603,1,1713.39,0.0,1010.64
OI0042571,O018390,P00714,2,4357.5,0.01,6861.54
OI0042572,O018390,P00739,1,4551.2,0.0,3855.93
OI0042573,O018390,P00230,1,8695.18,0.0,6743.48
OI0042574,O018390,P00691,2,4551.72,0.13,8988.04
OI0042575,O018391,P00710,1,7577.86,0.0,5588.38
OI0042576,O018391,P00591,3,402.74,0.02,689.52
OI0042577,O018392,P00403,1,1606.44,0.04,1057.98
OI0042578,O018392,P00610,1,1473.31,0.03,1244.56
OI0042579,O018393,P00528,2,16832.12,0.17,32140.96
OI0042580,O018393,P00320,2,3446.67,0.07,4648.64
OI0042581,O018393,P00050,1,5272.76,0.1,4077.06
OI0042582,O018394,P00172,1,977.64,0.01,567.71
OI0042583,O018394,P00476,4,5941.05,0.0,18725.52
OI0042584,O018395,P00147,1,1493.02,0.09,1358.88
OI0042585,O018395,P00664,2,231.49,0.1,360.12
OI0042586,O018395,P00790,1,9822.01,0.0,6341.52
OI0042587,O018396,P00046,1,52224.24,0.08,47847.99
OI0042588,O018396,P00530,1,1597.72,0.08,1072.74
OI0042589,O018396,P00089,1,3438.02,0.03,2321.34
OI0042590,O018396,P00110,1,2986.99,0.02,2041.54
OI0042591,O018397,P00645,1,4183.26,0.12,3153.44
OI0042592,O018397,P00745,2,7991.06,0.08,13569.16
OI0042593,O018397,P00792,2,1955.56,0.07,2883.46
OI0042594,O018397,P00282,1,3785.75,0.07,2692.26
OI0042595,O018397,P00161,1,2067.96,0.09,1713.12
OI0042596,O018398,P00210,1,247.01,0.26,226.98
OI0042597,O018399,P00148,1,695.15,0.0,396.6
OI0042598,O018399,P00566,1,38651.75,0.01,23087.21
OI0042599,O018399,P00381,1,3872.37,0.0,2322.42
OI0042600,O018400,P00142,1,1432.76,0.17,1178.01
OI0042601,O018401,P00334,3,12433.54,0.07,29347.95
OI0042602,O018401,P00745,1,8251.63,0.05,6784.58
OI0042603,O018402,P00567,2,781.68,0.03,1215.64
OI0042604,O018403,P00767,1,2369.38,0.05,2054.27
OI0042605,O018403,P00544,1,941.13,0.01,635.91
OI0042606,O018403,P00495,1,1875.75,0.02,1397.54
OI0042607,O018403,P00274,1,1276.28,0.05,1128.73
OI0042608,O018404,P00155,1,528.58,0.0,381.16
OI0042609,O018404,P00051,3,1587.98,0.16,3896.85
OI0042610,O018405,P00369,2,4720.3,0.14,7013.76
OI0042611,O018405,P00548,3,14386.99,0.0,25808.43
OI0042612,O018405,P00715,2,23356.64,0.0,29986.02
OI0042613,O018406,P00500,1,1354.63,0.0,1069.58
OI0042614,O018406,P00488,1,5220.92,0.09,3894.9
OI0042615,O018407,P00261,2,970.86,0.05,1465.24
OI0042616,O018407,P00231,1,2210.18,0.06,1461.86
OI0042617,O018407,P00326,1,666.18,0.09,485.7
OI0042618,O018407,P00721,2,3721.96,0.06,5186.04
OI0042619,O018408,P00175,1,37698.72,0.02,28277.57
OI0042620,O018409,P00049,1,1627.33,0.09,1364.38
OI0042621,O018409,P00028,1,8879.69,0.03,5527.47
OI0042622,O018410,P00695,1,1208.9,0.0,909.13
OI0042623,O018411,P00610,1,1351.8,0.11,1244.56
OI0042624,O018411,P00219,1,177.32,0.04,149.41
OI0042625,O018412,P00216,1,787.64,0.19,751.2
OI0042626,O018413,P00654,1,4945.51,0.08,4093.7
OI0042627,O018413,P00649,2,3156.64,0.1,5181.92
OI0042628,O018413,P00306,1,2160.44,0.1,1460.81
OI0042629,O018414,P00718,1,1793.99,0.11,1486.36
OI0042630,O018414,P00713,1,4095.33,0.09,3453.07
OI0042631,O018415,P00699,1,4335.28,0.09,3759.43
OI0042632,O018416,P00151,1,1735.21,0.13,1705.92
OI0042633,O018417,P00693,1,8228.78,0.0,6350.1
OI0042634,O018417,P00184,3,2586.44,0.0,4360.62
OI0042635,O018418,P00145,1,4017.75,0.0,2613.37
OI0042636,O018419,P00759,2,1783.38,0.18,3766.14
OI0042637,O018419,P00052,4,842.95,0.02,2951.44
OI0042638,O018419,P00374,1,1074.84,0.06,704.21
OI0042639,O018420,P00040,1,11252.45,0.1,8198.63
OI0042640,O018421,P00742,1,10090.74,0.09,6925.86
OI0042641,O018421,P00325,1,1642.08,0.02,1339.47
OI0042642,O018421,P00544,1,884.1,0.07,635.91
OI0042643,O018422,P00583,2,5505.95,0.04,7298.54
OI0042644,O018422,P00101,1,4231.5,0.01,2866.4
OI0042645,O018423,P00431,1,2114.19,0.05,1546.37
OI0042646,O018424,P00467,1,41471.06,0.09,39114.67
OI0042647,O018424,P00737,1,1189.11,0.03,1056.97
OI0042648,O018425,P00666,1,3416.1,0.03,2144.36
OI0042649,O018425,P00281,1,1501.53,0.21,1275.29
OI0042650,O018426,P00770,2,1866.15,0.18,2715.04
OI0042651,O018426,P00131,2,494.47,0.11,826.36
OI0042652,O018426,P00040,1,11627.53,0.07,8198.63
OI0042653,O018427,P00552,1,987.91,0.03,587.4
OI0042654,O018427,P00294,2,4366.09,0.03,6166.26
OI0042655,O018428,P00257,1,1959.42,0.13,1499.79
OI0042656,O018429,P00274,1,1330.02,0.01,1128.73
OI0042657,O018430,P00459,1,2395.78,0.19,1660.25
OI0042658,O018430,P00571,1,25972.4,0.21,25795.31
OI0042659,O018431,P00374,1,960.5,0.16,704.21
OI0042660,O018432,P00427,2,1659.72,0.14,2897.66
OI0042661,O018432,P00472,1,32203.74,0.01,24366.69
OI0042662,O018432,P00463,1,632.36,0.1,443.57
OI0042663,O018433,P00756,2,630.46,0.0,842.16
OI0042664,O018434,P00567,2,668.86,0.17,1215.64
OI0042665,O018434,P00352,2,28959.57,0.0,33137.16
OI0042666,O018435,P00472,1,30577.29,0.06,24366.69
OI0042667,O018435,P00213,1,49625.38,0.0,33051.5
OI0042668,O018435,P00465,1,11669.28,0.01,8896.16
OI0042669,O018436,P00404,1,3485.93,0.08,3233.93
OI0042670,O018436,P00686,1,1110.54,0.01,823.21
OI0042671,O018436,P00391,1,1250.09,0.0,1098.4
OI0042672,O018436,P00043,1,846.92,0.07,577.09
OI0042673,O018437,P00276,1,1440.17,0.07,1081.68
OI0042674,O018437,P00417,1,3628.13,0.0,2681.96
OI0042675,O018438,P00075,1,4311.33,0.09,3944.39
OI0042676,O018438,P00208,1,2768.99,0.07,2056.19
OI0042677,O018438,P00196,5,117.03,0.13,511.0
OI0042678,O018439,P00263,2,11249.43,0.02,15781.52
OI0042679,O018440,P00575,2,1827.83,0.02,3078.88
OI0042680,O018440,P00363,2,3559.62,0.26,8181.56
OI0042681,O018441,P00425,1,2161.64,0.0,1534.35
OI0042682,O018441,P00791,4,5628.4,0.01,18458.64
OI0042683,O018441,P00082,2,810.72,0.0,1067.0
OI0042684,O018442,P00417,1,3301.6,0.09,2681.96
OI0042685,O018443,P00407,1,1097.76,0.0,631.58
OI0042686,O018443,P00447,1,7655.9,0.09,5203.69
OI0042687,O018444,P00475,2,190.84,0.06,337.54
OI0042688,O018444,P00557,1,3836.51,0.11,2780.0
OI0042689,O018444,P00453,1,3002.43,0.08,2262.9
OI0042690,O018445,P00591,1,386.3,0.06,229.84
OI0042691,O018446,P00383,2,2023.43,0.0,2885.8
OI0042692,O018446,P00638,1,247.11,0.04,208.6
OI0042693,O018447,P00520,2,2850.62,0.13,4432.32
OI0042694,O018447,P00526,2,450.58,0.17,693.52
OI0042695,O018448,P00129,1,1574.15,0.09,1325.23
OI0042696,O018448,P00546,1,7481.15,0.0,4552.46
OI0042697,O018449,P00164,4,24614.81,0.0,76365.96
OI0042698,O018449,P00208,2,2679.67,0.1,4112.38
OI0042699,O018449,P00634,1,4564.36,0.16,4744.08
OI0042700,O018449,P00395,2,11164.94,0.2,20793.78
OI0042701,O018450,P00499,3,2978.51,0.04,6718.23
OI0042702,O018450,P00311,1,738.94,0.04,635.01
OI0042703,O018451,P00248,2,2425.47,0.15,4034.58
OI0042704,O018451,P00226,1,659.12,0.09,542.96
OI0042705,O018451,P00452,1,1281.24,0.17,1242.37
OI0042706,O018451,P00579,2,4797.89,0.14,8590.58
OI0042707,O018451,P00570,3,285.14,0.12,619.8
OI0042708,O018452,P00004,1,797.03,0.02,450.02
OI0042709,O018452,P00694,1,3972.59,0.04,2396.44
OI0042710,O018453,P00225,1,805.33,0.08,591.75
OI0042711,O018454,P00639,1,47835.19,0.02,38616.87
OI0042712,O018454,P00461,1,2957.6,0.04,2355.09
OI0042713,O018454,P00664,3,249.49,0.03,540.18
OI0042714,O018455,P00500,1,1246.26,0.08,1069.58
OI0042715,O018455,P00791,2,5400.99,0.05,9229.32
OI0042716,O018455,P00226,1,702.58,0.03,542.96
OI0042717,O018455,P00673,2,477.09,0.07,741.72
OI0042718,O018455,P00339,3,695.54,0.0,1349.01
OI0042719,O018456,P00771,1,3197.07,0.07,1964.93
OI0042720,O018456,P00612,1,459.23,0.01,342.5
OI0042721,O018456,P00227,3,3470.61,0.09,9751.59
OI0042722,O018456,P00253,1,901.7,0.13,890.78
OI0042723,O018457,P00608,1,273.63,0.0,176.3
OI0042724,O018457,P00194,2,9897.73,0.02,12323.7
OI0042725,O018458,P00075,1,4500.83,0.05,3944.39
OI0042726,O018458,P00658,1,1402.69,0.01,1153.99
OI0042727,O018458,P00002,1,4664.14,0.2,5012.93
OI0042728,O018458,P00014,1,821.4,0.0,488.85
OI0042729,O018459,P00222,1,8859.25,0.07,5551.07
OI0042730,O018459,P00235,2,184.78,0.07,228.94
OI0042731,O018460,P00658,4,1303.51,0.08,4615.96
OI0042732,O018460,P00505,1,1847.67,0.02,1199.14
OI0042733,O018460,P00521,1,1067.94,0.2,853.37
OI0042734,O018461,P00720,1,3911.54,0.04,2601.69
OI0042735,O018461,P00356,1,8052.22,0.11,5423.59
OI0042736,O018461,P00234,2,887.52,0.13,1407.1
OI0042737,O018462,P00219,1,184.71,0.0,149.41
OI0042738,O018462,P00273,1,4586.83,0.07,4004.22
OI0042739,O018463,P00251,1,5838.24,0.0,3823.88
OI0042740,O018463,P00083,1,120.0,0.14,107.2
OI0042741,O018464,P00209,1,4439.68,0.0,3076.71
OI0042742,O018464,P00339,1,605.12,0.13,449.67
OI0042743,O018465,P00554,1,4871.87,0.0,2694.99
OI0042744,O018465,P00283,3,1904.38,0.05,3511.89
OI0042745,O018466,P00085,1,54399.95,0.09,38076.14
OI0042746,O018466,P00399,3,8135.74,0.0,20689.53
OI0042747,O018467,P00366,1,596.1,0.15,608.86
OI0042748,O018468,P00412,2,630.87,0.04,981.28
OI0042749,O018469,P00333,2,931.02,0.02,1162.3
OI0042750,O018469,P00440,3,2402.98,0.0,6335.43
OI0042751,O018469,P00256,1,4272.62,0.07,3187.32
OI0042752,O018469,P00405,3,2073.87,0.13,5980.44
OI0042753,O018470,P00115,1,6410.79,0.0,4879.95
OI0042754,O018470,P00317,1,636.5,0.0,424.93
OI0042755,O018470,P00004,1,788.9,0.03,450.02
OI0042756,O018471,P00799,2,979.96,0.0,1189.86
OI0042757,O018472,P00098,1,3325.84,0.0,2569.34
OI0042758,O018472,P00039,1,4288.95,0.0,3353.81
OI0042759,O018472,P00688,1,3358.92,0.06,2258.72
OI0042760,O018473,P00701,1,225.73,0.09,187.21
OI0042761,O018473,P00174,5,10079.46,0.0,35282.5
OI0042762,O018474,P00621,1,894.01,0.14,643.03
OI0042763,O018474,P00764,4,2162.81,0.07,6770.76
OI0042764,O018475,P00056,1,2531.24,0.07,1811.71
OI0042765,O018475,P00793,1,3235.42,0.18,3396.12
OI0042766,O018476,P00535,1,813.62,0.0,695.89
OI0042767,O018476,P00580,3,851.26,0.0,2227.86
