payment_id,order_id,payment_method,payment_status,amount,shipping_fee
PAY98WHWQNH,O014968,Net Banking,Paid,153827.71,0
PAY06AKFOHF,O014969,UPI,Paid,6080.06,0
PAYXLXRTNNR,O014970,UPI,Paid,2584.36,0
PAYXYGD90A0,O014971,COD,Paid,10206.92,0
PAYTT4HA99O,O014972,UPI,Paid,47079.06,0
PAYM09TQAK7,O014973,Credit Card,Paid,12465.8,0
PAYX1MROLCV,O014974,Credit Card,Paid,9349.58,0
PAY4UZXF8D1,O014975,UPI,Paid,26966.27,0
PAY1E8KYL0F,O014976,Net Banking,Pending,10701.0,0
PAYQ9B6OTKM,O014977,Net Banking,Paid,38354.37,0
PAY28D4KCTD,O014978,UPI,Paid,26556.93,0
PAYXI1DDOUW,O014979,Credit Card,Paid,81243.9,0
PAYO5J377U8,O014980,UPI,Paid,3524.15,0
PAYBE11UMZB,O014981,UPI,Paid,922.42,0
PAYAUVXNOGZ,O014982,Credit Card,Paid,5217.36,0
PAY9OOT21QZ,O014983,COD,Paid,1494.9,0
PAYV3S1X1TA,O014984,Debit Card,Paid,84681.25,0
PAY586IR638,O014985,Wallet,Paid,66445.93,0
PAYPZL41KYL,O014986,Debit Card,Paid,10950.0,0
PAYTFX71ACB,O014987,UPI,Paid,1520.63,0
PAYR53YFZGX,O014988,Debit Card,Paid,27350.67,0
PAYLLLK171H,O014989,UPI,Paid,11867.04,0
PAYTJXDCMLK,O014990,UPI,Paid,5456.09,0
PAYP83PYC8F,O014991,UPI,Paid,27731.77,0
PAYB4RN1TCV,O014992,Net Banking,Paid,162122.81,0
PAYTUBTPHCD,O014993,UPI,Paid,13036.22,0
PAYW2WSQX2K,O014994,UPI,Paid,38580.16,0
PAY87D2M1RB,O014995,Debit Card,Paid,25269.45,0
PAYX9TY1NXX,O014996,Net Banking,Paid,12700.11,0
PAYGJZ8WHC4,O014997,Credit Card,Paid,28249.67,0
PAYUW1BY04T,O014998,UPI,Paid,6767.52,0
PAYJXMIKMOJ,O014999,UPI,Paid,440.53,49
PAY3OXEPOLG,O015000,UPI,Paid,24129.56,0
PAYW023UE5C,O015001,UPI,Paid,11669.28,0
PAY5ZKLJ2A3,O015002,Debit Card,Paid,35577.33,0
PAYH7SNOZ4N,O015003,UPI,Refunded,4330.38,0
PAYT9IWRSBH,O015004,UPI,Paid,9075.32,0
PAYK75UACF0,O015005,Debit Card,Paid,12672.49,0
PAY0G5KELL2,O015006,Debit Card,Paid,1881.79,0
PAYIB4HGQN1,O015007,Debit Card,Paid,45192.86,0
PAYWSAMB772,O015008,COD,Paid,16451.71,0
PAYF813DHEP,O015009,COD,Paid,17909.35,0
PAY8YDCO6LJ,O015010,UPI,Paid,8157.67,0
PAYXFVVBN63,O015011,UPI,Paid,46725.27,0
PAYIUC1VSHP,O015012,Net Banking,Paid,20436.44,0
PAYKWPIAY6B,O015013,Credit Card,Paid,20843.31,0
PAY8C3RQMYJ,O015014,Credit Card,Paid,2870.86,0
PAYAA6SEDC6,O015015,COD,Paid,6415.95,0
PAYJ4ET2QHN,O015016,Debit Card,Refunded,7852.32,0
PAY1QXOE0TE,O015017,Debit Card,Paid,3102.38,0
PAYISVF569L,O015018,Credit Card,Paid,68916.01,0
PAYZTMY7DP7,O015019,Credit Card,Paid,2994.81,0
PAYIVUO7G7I,O015020,Credit Card,Paid,10693.64,0
PAY9NKN0I2K,O015021,Debit Card,Paid,42352.38,0
PAY8S7JTFIW,O015022,COD,Paid,4148.11,0
PAYQ03R26Y2,O015023,UPI,Paid,9402.28,0
PAYMIO0VTXN,O015024,UPI,Paid,16695.57,0
PAYK8MMC53L,O015025,Debit Card,Paid,19914.76,0
PAY9ASJFOLV,O015026,UPI,Paid,8412.2,0
PAY67GCG85S,O015027,UPI,Paid,3127.59,0
PAY0AHZ6FE0,O015028,UPI,Paid,8911.72,0
PAYZTXV54OV,O015029,UPI,Paid,3739.0,0
PAYDSS85WJN,O015030,COD,Paid,28621.26,0
PAYO5GJEF9K,O015031,UPI,Paid,1151.4,0
PAYC7ZS5KJ4,O015032,Net Banking,Paid,52142.91,0
PAYX3FAGP4R,O015033,UPI,Paid,34192.2,0
PAYJS509DA0,O015034,COD,Paid,11069.52,0
PAYUT8GS4IF,O015035,Credit Card,Paid,99363.94,0
PAY0BWX6126,O015036,Debit Card,Paid,20425.9,0
PAYSI8N3YAU,O015037,Credit Card,Paid,1687.98,0
PAYDWT4PUWC,O015038,Credit Card,Paid,15247.02,0
PAYBTV1GVTG,O015039,Credit Card,Paid,79535.52,0
PAY3C5MZQY8,O015040,UPI,Paid,45298.9,0
PAYQMEHH8CA,O015041,Credit Card,Paid,85879.64,0
PAYN5J6SLAZ,O015042,UPI,Paid,7164.3,0
PAYYC0KYFIO,O015043,Net Banking,Paid,918.13,0
PAY856I39DS,O015044,UPI,Paid,5325.95,0
PAYUJ6LY9IT,O015045,Credit Card,Pending,1469.63,0
PAY82YLN3HY,O015046,COD,Paid,1856.61,0
PAYV8WSLHPO,O015047,Credit Card,Paid,12620.75,0
PAYJNKLN522,O015048,Credit Card,Paid,18019.75,0
PAY4YA5I7V3,O015049,Credit Card,Paid,14620.83,0
PAYXPV98I11,O015050,UPI,Paid,7749.18,0
PAYXR430A43,O015051,UPI,Paid,23525.98,0
PAYQVNUF8U0,O015052,Credit Card,Paid,145950.41,0
PAYSVJKJ54B,O015053,Net Banking,Paid,4272.62,0
PAYR0ODN8X2,O015054,UPI,Paid,1788.28,0
PAYD85QR8CR,O015055,Debit Card,Paid,4274.24,0
PAYLINMW7SZ,O015056,UPI,Paid,7886.33,0
PAYEO7F4EMO,O015057,Credit Card,Paid,4991.72,0
PAYQCAMMINW,O015058,Credit Card,Paid,14814.74,0
PAY11C4MTHV,O015059,COD,Paid,4137.76,0
PAYPSVAHBJW,O015060,UPI,Paid,23911.47,0
PAYK06ET31Y,O015061,Credit Card,Paid,108291.2,0
PAYI0PTDIR3,O015062,COD,Paid,11812.94,0
PAY82UU8BAD,O015063,Credit Card,Paid,9508.57,0
PAYTVYEFRZZ,O015064,COD,Paid,2069.39,0
PAYXWKVCCII,O015065,UPI,Paid,26960.96,0
PAY8B247TQT,O015066,UPI,Paid,12768.83,0
PAY8W8AQRAG,O015067,Credit Card,Paid,35760.28,0
PAYN79MD47C,O015068,Credit Card,Paid,3448.32,0
PAYTZLKQRJD,O015069,Credit Card,Paid,5033.26,0
PAYS4JRK322,O015070,UPI,Paid,18348.64,0
PAYT03827TE,O015071,Wallet,Paid,37925.99,0
PAYPNH0HCN4,O015072,Credit Card,Paid,1836.91,0
PAY7IADA4YZ,O015073,UPI,Paid,80672.27,0
PAYYIVFE9PY,O015074,Credit Card,Paid,37448.71,0
PAYIZFP6JNF,O015075,Debit Card,Paid,10074.36,0
PAY538GWLK2,O015076,UPI,Paid,3398.03,0
PAYO13DZVEW,O015077,UPI,Paid,11606.36,0
PAY47YOJVN8,O015078,Net Banking,Paid,20598.47,0
PAY4F6R0LCS,O015079,UPI,Paid,11543.78,0
PAYHNQDMXQP,O015080,UPI,Refunded,8599.65,0
PAYPL7LIMI9,O015081,UPI,Paid,3080.83,0
PAYIMW71TBW,O015082,UPI,Paid,13678.5,0
PAYP90OT7UH,O015083,COD,Paid,23052.67,0
PAYP18QIFT7,O015084,Credit Card,Paid,3438.02,0
PAYMHBKGT1S,O015085,COD,Paid,8953.84,0
PAY76GXWGS3,O015086,Credit Card,Paid,44678.4,0
PAY8IEKS698,O015087,COD,Paid,43747.8,0
PAYU62N8YDV,O015088,UPI,Paid,366.9,0
PAYR97LSJ8K,O015089,UPI,Paid,36744.09,0
PAY8IH5DDPQ,O015090,UPI,Paid,21907.24,0
PAYX2C9CJ5J,O015091,Debit Card,Paid,9928.0,0
PAY9Y0SEHYF,O015092,COD,Paid,5911.14,0
PAY4EG7MKAU,O015093,Wallet,Paid,1844.84,0
PAYJWL2CZOB,O015094,Debit Card,Paid,7511.28,0
PAYSV20QVZG,O015095,UPI,Paid,63376.15,0
PAYWQC5F0QX,O015096,UPI,Paid,13151.19,0
PAY24RG01LS,O015097,Debit Card,Paid,15587.58,0
PAY834MG4XD,O015098,Net Banking,Paid,14662.84,0
PAY4O5XVY0J,O015099,COD,Paid,62620.07,0
PAY5XUA2E04,O015100,UPI,Paid,73397.88,0
PAYXNWGN13N,O015101,UPI,Paid,20935.34,0
PAYF1OGLOVJ,O015102,Debit Card,Paid,12785.83,0
PAY4X16IMMZ,O015103,Credit Card,Paid,9625.52,0
PAY6G8C6YPK,O015104,Net Banking,Paid,2338.56,0
PAYXTLR85Z9,O015105,Debit Card,Paid,14002.4,0
PAYJ9E5T78L,O015106,UPI,Paid,4981.81,0
PAYUDS5DCYN,O015107,Credit Card,Paid,15300.87,0
PAYYJCACTHE,O015108,UPI,Paid,8488.0,0
PAYHJ8NLQVE,O015109,UPI,Paid,6235.04,0
PAYKUQU2QAU,O015110,Wallet,Paid,10018.46,0
PAYR4ZCT0TZ,O015111,Credit Card,Paid,1280.74,0
PAY8YD3IZC0,O015112,Credit Card,Paid,9667.77,0
PAY857HDE0Q,O015113,UPI,Pending,10732.73,0
PAYPB85BGOK,O015114,UPI,Paid,33364.13,0
PAYCAJVRB0S,O015115,COD,Paid,57239.41,0
PAYI3OFP5B7,O015116,Credit Card,Pending,989.76,49
PAYZBK55AB4,O015117,Debit Card,Paid,3254.3,0
PAYK2J82837,O015118,Credit Card,Paid,11126.41,0
PAYCGTIE579,O015119,UPI,Paid,5657.73,0
PAYUEL87OHB,O015120,UPI,Paid,9620.6,0
PAYOR86GM45,O015121,COD,Paid,19977.31,0
PAYTQ8XTYO7,O015122,Net Banking,Paid,58389.31,0
PAY747FCDJ6,O015123,Net Banking,Paid,3303.59,0
PAYI7MRDT3W,O015124,UPI,Refunded,12443.01,0
PAYUDAR5B5N,O015125,Debit Card,Paid,70357.69,0
PAY68G4IRYN,O015126,Debit Card,Refunded,2069.59,0
PAYP44G96HW,O015127,Credit Card,Paid,9836.03,0
PAYD5GUHJEO,O015128,UPI,Paid,52478.52,0
PAYD0S6TSXL,O015129,UPI,Paid,10712.35,0
PAY1ZIYRDH9,O015130,UPI,Paid,4426.04,0
PAYPB2TO2KB,O015131,Debit Card,Paid,26106.55,0
PAYTCZC1582,O015132,Net Banking,Paid,8737.15,0
PAYXAUYA9SC,O015133,COD,Paid,433.13,59
PAYZFDHZR8K,O015134,Debit Card,Paid,8482.22,0
PAY7L48HJ42,O015135,UPI,Paid,19419.42,0
PAYVNVG7ZU0,O015136,UPI,Paid,10814.95,0
PAYV0NKJQ8X,O015137,Debit Card,Paid,89920.33,0
PAYBIV407DT,O015138,UPI,Paid,1728.7,0
PAY33C1XID4,O015139,Credit Card,Paid,23952.75,0
PAYJBQP6DNL,O015140,Credit Card,Paid,41735.75,0
PAYILG22PCA,O015141,UPI,Paid,33655.41,0
PAYJ6N8DEM2,O015142,Credit Card,Paid,22122.02,0
PAY0G7LT35E,O015143,UPI,Paid,5907.35,0
PAYXMNNJDWB,O015144,Credit Card,Paid,19525.62,0
PAYMH7LZCIJ,O015145,Debit Card,Paid,13321.93,0
PAY6NPMFPZS,O015146,UPI,Paid,10684.59,0
PAYL7CI9HFC,O015147,Debit Card,Paid,13813.8,0
PAYRIA13YB9,O015148,Credit Card,Paid,8728.11,0
PAYPI1GIC4L,O015149,Debit Card,Pending,211781.15,0
PAYHDCD0NEY,O015150,Net Banking,Paid,4119.36,0
PAYG9ZP0LO8,O015151,UPI,Paid,1161.98,0
PAYJDUFFXTN,O015152,Debit Card,Paid,10252.98,0
PAYL7BHO9LV,O015153,UPI,Paid,5498.25,0
PAYNNUF8PHH,O015154,UPI,Paid,40802.11,0
PAYZBKAOZAV,O015155,UPI,Paid,8576.28,0
PAYQZL51Q9B,O015156,UPI,Paid,106823.97,0
PAYJF5EXTC6,O015157,Credit Card,Paid,15498.67,0
PAYOCQ3P4BA,O015158,UPI,Paid,14036.55,0
PAYOYBHHTEJ,O015159,Net Banking,Paid,95906.12,0
PAYMPRBJGX0,O015160,Debit Card,Paid,49080.55,0
PAYAAC0UT86,O015161,Wallet,Paid,14447.71,0
PAYEYRYNZ0J,O015162,Credit Card,Paid,11685.32,0
PAY1XKZ8AB9,O015163,Wallet,Paid,2558.4,0
PAYTSDFTSXH,O015164,UPI,Paid,2600.01,0
PAYYIK9R33I,O015165,UPI,Paid,93019.08,0
PAYRJPDJBPQ,O015166,UPI,Paid,2008.11,0
PAY4T1A6FMB,O015167,Credit Card,Paid,1654.38,0
PAYYK7PKTNK,O015168,UPI,Paid,7769.48,0
PAYQLR01KPT,O015169,Debit Card,Paid,46549.24,0
PAYRW6II0M8,O015170,UPI,Paid,36398.55,0
PAYARN7O02K,O015171,UPI,Paid,49921.2,0
PAYRC1JCLEL,O015172,UPI,Paid,4381.63,0
PAYDLNT4CJV,O015173,UPI,Paid,12627.24,0
PAY54PQL55W,O015174,UPI,Paid,374.13,0
PAY1YQT4EQY,O015175,Debit Card,Pending,53251.1,0
PAY5O62RV9S,O015176,Net Banking,Paid,17507.1,0
PAYAS511D5T,O015177,COD,Paid,3811.02,0
PAYQYVFGEQ9,O015178,COD,Paid,3534.63,0
PAYSS5CFKVL,O015179,Wallet,Paid,20114.84,0
PAYLDOFLD3C,O015180,UPI,Paid,33074.66,0
PAYBYUIHBKR,O015181,COD,Paid,5202.0,0
PAYMAAVV4C3,O015182,Debit Card,Paid,33034.71,0
PAY2UJFB8L0,O015183,COD,Paid,1625.07,0
PAYPTBSIX0O,O015184,UPI,Paid,2977.41,0
PAYIII4Z0HJ,O015185,Debit Card,Paid,5891.4,0
PAY7A5D7LAW,O015186,Debit Card,Paid,28687.78,0
PAYYWA71VZY,O015187,Debit Card,Paid,18684.41,0
PAYDCO0LNMT,O015188,UPI,Paid,9893.96,0
PAYZRITN9Q6,O015189,Credit Card,Paid,300.41,39
PAYC4WMX2SW,O015190,Debit Card,Paid,3115.42,0
PAYG8GX3HC2,O015191,UPI,Paid,24835.17,0
PAY2S8MI1SN,O015192,Credit Card,Paid,132699.51,0
PAY1SL17YQA,O015193,Debit Card,Pending,14697.19,0
PAYNAEUO78U,O015194,UPI,Paid,8614.13,0
PAYYZNST2GP,O015195,COD,Paid,1985.45,0
PAY5YX2SHHO,O015196,UPI,Paid,10842.05,0
PAYN97OD4RR,O015197,Credit Card,Paid,3857.18,0
PAYLS18FSRG,O015198,Credit Card,Refunded,54963.89,0
PAYF48KE457,O015199,UPI,Paid,26346.36,0
PAYIY7X1M92,O015200,UPI,Paid,19806.22,0
PAYMGKLCJWM,O015201,Debit Card,Paid,13342.7,0
PAYGQ2E5E6A,O015202,UPI,Paid,1050.51,0
PAYHPRA0KXN,O015203,Net Banking,Paid,9789.31,0
PAYB0OWFP1U,O015204,Credit Card,Paid,4526.31,0
PAYNOWSUGKJ,O015205,Credit Card,Paid,9609.14,0
PAYWQU68KJL,O015206,UPI,Paid,106755.62,0
PAYFAVBU0DQ,O015207,Debit Card,Paid,21864.83,0
PAY1D430VZ7,O015208,UPI,Paid,14296.27,0
PAYRPFY7KCR,O015209,Net Banking,Paid,10390.76,0
PAY6SPQJX74,O015210,UPI,Paid,22053.91,0
PAY5CX3VCL7,O015211,UPI,Paid,4250.3,0
PAYF4VMLQ7N,O015212,Debit Card,Paid,40073.02,0
PAYNDY1UAIL,O015213,UPI,Paid,10085.35,0
PAYLJKZPN90,O015214,Net Banking,Paid,8142.7,0
PAYWXK06MRA,O015215,Credit Card,Paid,9964.83,0
PAY2W16FBVE,O015216,Credit Card,Paid,18781.85,0
PAYTN7C7UEZ,O015217,UPI,Paid,38365.08,0
PAY29WN4WFZ,O015218,UPI,Paid,44928.72,0
PAY6KIKWR45,O015219,Wallet,Paid,29969.87,0
PAYG1REC7LB,O015220,Wallet,Paid,82221.89,0
PAYFFX3Z7L0,O015221,COD,Paid,12408.94,0
PAY36B5CO5J,O015222,Credit Card,Paid,111840.29,0
PAYDG7ZBB8B,O015223,Net Banking,Paid,8479.13,0
PAY05NXU89X,O015224,Credit Card,Paid,22495.65,0
PAYXDTHWP7Y,O015225,Credit Card,Paid,2860.91,0
PAY87SRCLDX,O015226,Credit Card,Paid,3001.85,0
PAY1GZADBYJ,O015227,UPI,Refunded,4501.12,0
PAYN8R06NKK,O015228,UPI,Paid,2561.94,0
PAY5IWTTV0R,O015229,UPI,Paid,8600.48,0
PAY2UI97N7Y,O015230,Wallet,Paid,6599.45,0
PAYDOHMS4FN,O015231,UPI,Paid,23426.09,0
PAY8POE6X2V,O015232,Wallet,Paid,2542.15,0
PAYKNYJY3UX,O015233,Credit Card,Paid,24645.67,0
PAY5RW4PK8Q,O015234,UPI,Paid,20769.87,0
PAYAVBHSUYP,O015235,Debit Card,Paid,66824.65,0
PAYH0CZSCPX,O015236,Net Banking,Paid,22662.81,0
PAYLPZG7TDV,O015237,UPI,Paid,2739.82,0
PAYMQSXNYND,O015238,Wallet,Paid,1849.1,0
PAYVGO3A6AF,O015239,Net Banking,Paid,46563.37,0
PAY63PU5QCS,O015240,Debit Card,Paid,18412.73,0
PAYKP9ZFQP3,O015241,UPI,Paid,15182.32,0
PAYZ6R1M9ZI,O015242,UPI,Paid,2712.8,0
PAYVIS2CSDQ,O015243,Net Banking,Paid,1013.85,0
PAYXYB29YEI,O015244,Debit Card,Paid,18946.45,0
PAYKTGGB7OS,O015245,UPI,Paid,6788.74,0
PAY1ULPLC4P,O015246,UPI,Paid,16945.46,0
PAYH2ZG7EJW,O015247,Net Banking,Paid,1598.03,0
PAY39YZMRAR,O015248,Credit Card,Paid,984.62,0
PAYQSYF1LL9,O015249,COD,Pending,67349.34,0
PAYM4V8E1MS,O015250,COD,Paid,3628.7,0
PAYNGQWYL7A,O015251,COD,Paid,19972.24,0
PAYRD8Z23W8,O015252,COD,Paid,9307.76,0
PAYGWOZEO35,O015253,COD,Paid,1415.12,0
PAYVM6AC823,O015254,Net Banking,Paid,4148.3,0
PAYEGTYN6MH,O015255,UPI,Paid,15431.8,0
PAYJ1RI7M4U,O015256,Net Banking,Paid,7204.86,0
PAYES1NGHPC,O015257,Net Banking,Paid,58717.86,0
PAYMR7LQEZL,O015258,Wallet,Paid,154.32,39
PAYHX7XI359,O015259,Debit Card,Paid,2026.36,0
PAYK5962FKX,O015260,COD,Paid,53830.69,0
PAY2RQMQK5O,O015261,UPI,Paid,47476.43,0
PAYL0QV0ZKB,O015262,Debit Card,Paid,1729.84,0
PAY3OE8E69L,O015263,UPI,Paid,35364.22,0
PAYA811BI3P,O015264,COD,Pending,2152.28,0
PAYQLTVRMYS,O015265,Debit Card,Paid,25435.33,0
PAYH9WCX7W0,O015266,UPI,Paid,568.93,39
PAYB8P5YIUL,O015267,Credit Card,Paid,23139.9,0
PAYGB4IK3MY,O015268,Credit Card,Pending,10384.56,0
PAY5SZ6VR24,O015269,Net Banking,Paid,101905.44,0
PAYKPNG9948,O015270,Net Banking,Paid,10816.06,0
PAY0UHQGGDC,O015271,Credit Card,Paid,37655.06,0
PAY4DRLK3TW,O015272,UPI,Paid,831.85,39
PAYQBEGEYTU,O015273,UPI,Paid,16851.7,0
PAYSKX31LY4,O015274,Credit Card,Paid,3032.02,0
PAYZHX8BLBB,O015275,UPI,Paid,8130.8,0
PAY7ZC0BJ48,O015276,COD,Paid,14348.02,0
PAY53P22XNI,O015277,Credit Card,Paid,178.54,39
PAYX03K51NK,O015278,UPI,Refunded,9198.16,0
PAYN0FUPQLB,O015279,Debit Card,Paid,5405.25,0
PAYYZIXN559,O015280,Net Banking,Paid,14567.8,0
PAYBJK3UTPW,O015281,UPI,Paid,20164.37,0
PAYZ7C3RRYN,O015282,UPI,Paid,23843.41,0
PAYBF31XFN5,O015283,UPI,Paid,2488.68,0
PAYH3S92XFY,O015284,UPI,Paid,5309.93,0
PAYG1IB56GZ,O015285,UPI,Paid,13640.85,0
PAYGJDKTRJR,O015286,UPI,Refunded,2143.74,0
PAYTX466ZN8,O015287,UPI,Paid,11556.49,0
PAYHCMEXMP4,O015288,Wallet,Pending,20101.56,0
PAY9XNM3YZU,O015289,Credit Card,Paid,121737.94,0
PAYSBWFDS5P,O015290,Debit Card,Paid,14503.32,0
PAYICRVNOCC,O015291,UPI,Paid,4417.84,0
PAYYHT5J0FZ,O015292,UPI,Paid,4762.04,0
PAYTDX9QBOY,O015293,COD,Paid,14407.8,0
PAYQR2TL6JZ,O015294,Credit Card,Paid,1588.64,0
PAYWOTYL22K,O015295,Net Banking,Paid,1859.42,0
PAYJZIZS6PW,O015296,Debit Card,Paid,33341.0,0
PAY5TN57TZW,O015297,Debit Card,Paid,7378.75,0
PAYJCKT1DM5,O015298,Debit Card,Paid,39543.45,0
PAYE7OLZTOD,O015299,Net Banking,Paid,11397.24,0
PAYGPIZK3RM,O015300,UPI,Paid,14744.35,0
PAYZM2TVGQR,O015301,UPI,Paid,1127.52,0
PAY107JQNYV,O015302,Credit Card,Paid,9653.17,0
PAYXCS690B2,O015303,Net Banking,Paid,188.12,39
PAYDFHWC2CL,O015304,UPI,Paid,5185.11,0
PAYLPGWDQ8N,O015305,Debit Card,Paid,28597.18,0
PAY2EXWAPKC,O015306,UPI,Paid,21691.92,0
PAYNUHUTKFN,O015307,Credit Card,Paid,21451.21,0
PAYBLR3LLIQ,O015308,UPI,Paid,13651.38,0
PAYNU60M2P2,O015309,Debit Card,Paid,7643.05,0
PAYYXAA916M,O015310,Credit Card,Paid,5998.7,0
PAYB0VC20GY,O015311,Credit Card,Paid,1161.98,0
PAY9O3OA6C2,O015312,UPI,Paid,24342.9,0
PAYKC0DUBVM,O015313,Credit Card,Paid,15684.1,0
PAYG1TU1V6T,O015314,Net Banking,Paid,39877.52,0
PAYUOM4CZH7,O015315,COD,Paid,56889.34,0
PAYXZ6CCKB6,O015316,Credit Card,Paid,10685.71,0
PAYJCS5F98S,O015317,Credit Card,Paid,76073.35,0
PAYE16S5XBR,O015318,UPI,Paid,3437.71,0
PAY6QI7MWLR,O015319,Debit Card,Paid,10421.88,0
PAYVMLWBYSE,O015320,Credit Card,Paid,120703.07,0
PAYPET5RUVA,O015321,COD,Paid,6115.51,0
PAYX6CGFUAI,O015322,Net Banking,Paid,18680.54,0
PAYSVK9TMBH,O015323,Credit Card,Pending,15994.88,0
PAYDB4XS74E,O015324,UPI,Paid,10683.79,0
PAYYWG1EVQM,O015325,Debit Card,Paid,18804.54,0
PAYO2RYIGIX,O015326,Net Banking,Paid,45352.01,0
PAY9AENFMZ0,O015327,UPI,Paid,1085.74,0
PAYCOCMGZJK,O015328,UPI,Paid,2737.5,0
PAYQDZC1PX3,O015329,Debit Card,Paid,7397.59,0
PAYCKK8DUPK,O015330,Credit Card,Paid,20079.56,0
PAYWA14GJNV,O015331,UPI,Paid,12457.05,0
PAYUNGVWT3Z,O015332,Net Banking,Pending,215743.11,0
PAYL5I2A1GJ,O015333,COD,Paid,11211.74,0
PAYPNC5KPJ3,O015334,UPI,Paid,4888.34,0
PAYE2Z522J8,O015335,Net Banking,Paid,1580.99,0
PAYFD1U3V9X,O015336,Credit Card,Paid,11784.86,0
PAYKE5W5FWH,O015337,Credit Card,Paid,96862.09,0
PAYM9ZZ5777,O015338,Debit Card,Pending,25364.8,0
PAYUFTO2WC5,O015339,UPI,Paid,1226.88,0
PAYUDYC4OSG,O015340,Debit Card,Paid,12519.25,0
PAYCNU8NEY7,O015341,UPI,Paid,67147.15,0
PAY2E60P180,O015342,UPI,Paid,12110.84,0
PAYDHC09UFX,O015343,UPI,Paid,19748.48,0
PAY397GF3IP,O015344,Credit Card,Paid,31564.66,0
PAYI2PQ4CNH,O015345,Net Banking,Paid,39798.12,0
PAYQHM7YWY9,O015346,UPI,Paid,65717.44,0
PAYSVL1CXHN,O015347,UPI,Pending,11197.14,0
PAYRKO87KP7,O015348,Credit Card,Paid,5822.23,0
PAY5QCMEOIQ,O015349,COD,Paid,101482.32,0
PAYRDKQWF94,O015350,UPI,Paid,134099.78,0
PAYQVU8UAEB,O015351,Credit Card,Paid,18286.03,0
PAYG2HG4YB5,O015352,UPI,Paid,36779.07,0
PAYTIVGIMLR,O015353,Wallet,Paid,8059.98,0
PAYWXVUZYF6,O015354,UPI,Paid,2468.28,0
PAY9MNYD6Z6,O015355,UPI,Paid,61291.05,0
PAYSH5027P8,O015356,Credit Card,Paid,5545.21,0
PAYDFVUNZ0B,O015357,Credit Card,Paid,3023.06,0
PAYP8JXS44D,O015358,Credit Card,Paid,16589.07,0
PAYUAWZOWR2,O015359,UPI,Paid,56056.49,0
PAY1W2OGNQR,O015360,UPI,Paid,26451.87,0
PAYOITBKS80,O015361,UPI,Paid,10985.22,0
PAYJNITMA55,O015362,Net Banking,Refunded,53950.62,0
PAYA9UI3HV5,O015363,UPI,Paid,1457.8,0
PAYY3PMRK7W,O015364,UPI,Paid,2250.43,0
PAYGG0723AJ,O015365,UPI,Paid,24003.15,0
PAYQW7F9WL3,O015366,COD,Paid,722.48,39
PAYGI90OE4B,O015367,UPI,Paid,77015.59,0
PAYWU13E3DL,O015368,Net Banking,Paid,45226.92,0
PAYG7AP5PVA,O015369,Debit Card,Paid,5764.4,0
PAYKDIAF02K,O015370,UPI,Paid,13734.63,0
PAYLNPZJ0J0,O015371,Net Banking,Paid,900.84,0
PAYN0HB8XBC,O015372,UPI,Paid,183123.1,0
PAY2J1P0KNL,O015373,COD,Refunded,25019.31,0
PAYCN3X0Z2R,O015374,Credit Card,Paid,54827.04,0
PAYABY4KY6M,O015375,UPI,Paid,41163.02,0
PAYGB246UT3,O015376,UPI,Paid,11293.71,0
PAYTFNC3CRX,O015377,Debit Card,Paid,24177.36,0
PAYWOA3Q787,O015378,Debit Card,Paid,12525.5,0
PAYD99ARUTY,O015379,UPI,Paid,19778.56,0
PAYB53T62EF,O015380,Wallet,Paid,18757.94,0
PAYAJGZCS05,O015381,Net Banking,Paid,6176.84,0
PAYZW0NSS4X,O015382,Credit Card,Paid,5125.28,0
PAY9JGA28EH,O015383,UPI,Paid,55165.98,0
PAY7N975XRS,O015384,Wallet,Pending,31588.92,0
PAY0N4TG8ZC,O015385,UPI,Paid,1500.99,0
PAY4BCDOLCS,O015386,COD,Paid,21395.24,0
PAYFGT4ZIXE,O015387,COD,Paid,9433.52,0
PAY3N00HPKD,O015388,COD,Paid,8323.95,0
PAYBA351V3J,O015389,Wallet,Paid,7056.84,0
PAYZKBHZJ3C,O015390,Debit Card,Paid,2839.96,0
PAY72HK1UIT,O015391,UPI,Paid,39090.82,0
PAYONS7VY0Y,O015392,Credit Card,Paid,9631.19,0
PAYUR20C2E1,O015393,Debit Card,Paid,19739.07,0
PAY1C17S7TD,O015394,UPI,Paid,13690.28,0
PAYNQ1OCP2D,O015395,Net Banking,Paid,25465.06,0
PAYCV01OGGQ,O015396,Credit Card,Paid,26132.24,0
PAY99RQG4EH,O015397,UPI,Paid,6599.3,0
PAYDJIOY3DF,O015398,Wallet,Paid,87937.47,0
PAY9EQQVD0V,O015399,Debit Card,Refunded,56452.48,0
PAYS0DWAKHX,O015400,UPI,Paid,49726.64,0
PAY065X3DRT,O015401,UPI,Paid,521.08,39
PAYH4A8UCSR,O015402,UPI,Paid,22737.7,0
PAYFPXYMC1D,O015403,UPI,Refunded,12371.21,0
PAYVHMAV7OH,O015404,UPI,Paid,134636.14,0
PAYUOFH0CFW,O015405,Credit Card,Paid,5050.64,0
PAYIOJYN8XG,O015406,Debit Card,Paid,17083.55,0
PAYFJ59GV76,O015407,UPI,Paid,45376.32,0
PAY0LYB6JR7,O015408,Debit Card,Paid,6451.29,0
PAY58RK17MM,O015409,Credit Card,Paid,3651.16,0
PAY3B2IDAVJ,O015410,UPI,Paid,31657.82,0
