order_id,customer_id,order_date,channel,device,campaign_id,delivery_days,status,ship_state,ship_city
O016739,C03060,2024-07-19,Mobile App,Desktop,CAM0035,4,Shipped,Punjab,Coimbatore
O016740,C06752,2024-11-17,Mobile App,Mobile,,3,Completed,Kerala,Vadodara
O016741,C02291,2024-09-14,Website,Tablet,,5,Cancelled,Rajasthan,Pune
O016742,C02242,2024-06-03,Website,Mobile,,4,Completed,Gujarat,Lucknow
O016743,C03094,2025-05-01,Marketplace,Mobile,,4,Completed,Rajasthan,Hyderabad
O016744,C04835,2024-08-15,Mobile App,Desktop,CAM0037,3,Completed,Haryana,Coimbatore
O016745,C01860,2025-05-31,Website,Desktop,CAM0081,5,Completed,Punjab,New Delhi
O016746,C01934,2025-05-25,Website,Mobile,CAM0082,3,Completed,Haryana,Kochi
O016747,C06904,2024-03-14,Website,Mobile,,4,Completed,Kerala,Bhubaneswar
O016748,C03318,2024-12-30,Website,Tablet,,4,Completed,Karnataka,Patna
O016749,C03953,2024-01-24,Mobile App,Mobile,CAM0001,6,Completed,West Bengal,Ahmedabad
O016750,C06621,2025-04-07,Website,Mobile,,2,Completed,Gujarat,Bengaluru
O016751,C07484,2025-04-25,Website,Desktop,CAM0076,3,Completed,Maharashtra,Patna
O016752,C05137,2024-03-29,Website,Mobile,,5,Completed,Tamil Nadu,Ahmedabad
O016753,C07085,2025-06-17,Website,Mobile,,5,Completed,Karnataka,Indore
O016754,C03795,2024-10-26,Website,Mobile,,5,Completed,Delhi,Bhubaneswar
O016755,C03483,2024-02-13,Marketplace,Mobile,,2,Completed,Rajasthan,New Delhi
O016756,C05469,2024-02-06,Website,Tablet,,4,Completed,Telangana,Vadodara
O016757,C07979,2025-06-02,Website,Desktop,,2,Completed,Bihar,Indore
O016758,C02611,2025-04-18,Website,Desktop,,4,Completed,Uttar Pradesh,Pune
O016759,C03958,2024-10-06,Mobile App,Mobile,,3,Returned,Tamil Nadu,Indore
O016760,C07707,2025-04-05,Marketplace,Mobile,,4,Completed,Uttar Pradesh,Lucknow
O016761,C01266,2024-06-17,Mobile App,Mobile,CAM0029,6,Completed,Madhya Pradesh,Hyderabad
O016762,C03865,2024-03-10,Marketplace,Mobile,,6,Completed,West Bengal,New Delhi
O016763,C04264,2024-07-31,Mobile App,Mobile,,5,Completed,Gujarat,Ahmedabad
O016764,C05592,2025-08-05,Website,Desktop,,4,Completed,Odisha,Mysuru
O016765,C02036,2024-03-12,Mobile App,Mobile,,4,Completed,Bihar,Jaipur
O016766,C03025,2024-06-28,Website,Desktop,,3,Completed,Karnataka,Kochi
O016767,C07321,2024-07-26,Mobile App,Desktop,,5,Completed,Punjab,Patna
O016768,C05460,2024-06-25,Mobile App,Desktop,,4,Completed,Uttar Pradesh,Hyderabad
O016769,C04724,2024-10-27,Website,Mobile,,3,Completed,Haryana,Mumbai
O016770,C07418,2024-06-02,Mobile App,Tablet,,3,Completed,Bihar,Coimbatore
O016771,C01843,2024-06-02,Website,Mobile,,4,Completed,Bihar,Mumbai
O016772,C01868,2024-01-30,Mobile App,Mobile,CAM0003,2,Completed,Uttar Pradesh,Ahmedabad
O016773,C06328,2024-01-27,Mobile App,Mobile,,4,Completed,Karnataka,Pune
O016774,C06121,2024-08-27,Mobile App,Desktop,,5,Shipped,Kerala,Mysuru
O016775,C02117,2024-04-07,Website,Mobile,CAM0020,4,Shipped,Bihar,Bengaluru
O016776,C04984,2024-11-21,Mobile App,Desktop,CAM0053,2,Completed,Madhya Pradesh,Mysuru
O016777,C03905,2024-08-24,Mobile App,Tablet,,3,Completed,Uttar Pradesh,Ahmedabad
O016778,C02200,2024-05-17,Mobile App,Mobile,,1,Completed,Tamil Nadu,Mumbai
O016779,C05797,2025-07-01,Mobile App,Desktop,CAM0086,4,Completed,Madhya Pradesh,Hyderabad
O016780,C03702,2024-02-15,Website,Desktop,CAM0007,2,Completed,Gujarat,Ahmedabad
O016781,C01744,2025-01-24,Website,Desktop,CAM0061,4,Completed,Kerala,New Delhi
O016782,C00625,2024-12-29,Mobile App,Mobile,,4,Completed,Karnataka,Surat
O016783,C04630,2024-12-25,Marketplace,Mobile,CAM0056,5,Completed,Telangana,Hyderabad
O016784,C01176,2025-08-04,Website,Mobile,,3,Completed,Delhi,Gurugram
O016785,C05581,2024-07-25,Mobile App,Mobile,,2,Completed,Kerala,Lucknow
O016786,C04509,2025-05-29,Website,Mobile,CAM0081,1,Completed,Rajasthan,Surat
O016787,C05983,2024-12-31,Mobile App,Tablet,,4,Completed,Maharashtra,Kolkata
O016788,C07727,2025-03-13,Website,Mobile,,3,Completed,Karnataka,Ahmedabad
O016789,C04700,2024-08-18,Website,Mobile,,4,Completed,Rajasthan,Surat
O016790,C03869,2025-02-26,Marketplace,Mobile,,4,Completed,Tamil Nadu,Surat
O016791,C01188,2025-04-13,Website,Mobile,CAM0080,1,Completed,Bihar,Surat
O016792,C07522,2024-11-06,Mobile App,Mobile,,3,Returned,Karnataka,Ahmedabad
O016793,C07300,2025-01-29,Mobile App,Desktop,CAM0061,5,Completed,Gujarat,Chennai
O016794,C04928,2024-04-23,Mobile App,Mobile,,3,Completed,Karnataka,Bengaluru
O016795,C07837,2024-07-20,Marketplace,Tablet,,2,Completed,Punjab,Ahmedabad
O016796,C04176,2025-04-07,Marketplace,Mobile,CAM0078,3,Cancelled,Tamil Nadu,Pune
O016797,C01926,2025-06-25,Mobile App,Desktop,,5,Returned,Madhya Pradesh,Coimbatore
O016798,C06352,2024-12-29,Marketplace,Desktop,,3,Completed,Odisha,Hyderabad
O016799,C03580,2024-09-03,Website,Desktop,,3,Completed,Bihar,Gurugram
O016800,C00744,2025-08-15,Website,Desktop,,3,Completed,Bihar,Bhubaneswar
O016801,C04636,2024-09-02,Website,Desktop,,1,Completed,Madhya Pradesh,Surat
O016802,C00290,2024-07-02,Mobile App,Desktop,CAM0035,4,Completed,Bihar,Mysuru
O016803,C03779,2025-02-16,Website,Mobile,,5,Completed,Odisha,Mysuru
O016804,C03748,2024-09-29,Mobile App,Desktop,,5,Completed,Delhi,Kochi
O016805,C02248,2025-06-28,Website,Desktop,,2,Completed,Punjab,Vadodara
O016806,C05573,2024-10-03,Website,Tablet,CAM0047,4,Completed,Haryana,Lucknow
O016807,C04912,2025-05-13,Mobile App,Desktop,,3,Completed,Odisha,Kolkata
O016808,C05237,2025-05-04,Mobile App,Mobile,CAM0076,3,Completed,Tamil Nadu,Patna
O016809,C00788,2024-08-02,Mobile App,Desktop,,1,Completed,Punjab,Mumbai
O016810,C03230,2024-04-12,Website,Tablet,,3,Completed,Delhi,Ahmedabad
O016811,C07129,2025-08-12,Website,Desktop,,4,Completed,Bihar,Ahmedabad
O016812,C02260,2024-06-23,Website,Mobile,CAM0026,3,Completed,Telangana,Mumbai
O016813,C02303,2024-02-21,Website,Mobile,,4,Completed,Uttar Pradesh,Bengaluru
O016814,C02029,2024-10-23,Website,Mobile,,4,Shipped,Bihar,Bhubaneswar
O016815,C02385,2024-06-23,Mobile App,Mobile,CAM0028,4,Completed,Rajasthan,Mumbai
O016816,C02100,2024-12-08,Website,Desktop,,6,Completed,Karnataka,Jaipur
O016817,C04325,2024-06-19,Mobile App,Desktop,CAM0026,3,Completed,Rajasthan,Coimbatore
O016818,C05899,2024-02-06,Website,Tablet,CAM0008,6,Shipped,Maharashtra,Pune
O016819,C05598,2024-07-19,Mobile App,Mobile,CAM0034,5,Completed,Maharashtra,Gurugram
O016820,C05905,2024-03-04,Marketplace,Desktop,CAM0012,4,Completed,Karnataka,Chandigarh
O016821,C04946,2025-04-30,Website,Tablet,,7,Completed,Uttar Pradesh,Kochi
O016822,C02611,2025-03-30,Mobile App,Mobile,,3,Completed,Tamil Nadu,Indore
O016823,C01356,2025-02-12,Website,Desktop,,4,Completed,West Bengal,Bengaluru
O016824,C07091,2024-05-29,Website,Mobile,,5,Returned,Uttar Pradesh,Mysuru
O016825,C05558,2025-05-16,Website,Desktop,,4,Completed,Odisha,Coimbatore
O016826,C05251,2025-07-01,Website,Desktop,,4,Completed,Punjab,Surat
O016827,C03313,2024-10-04,Website,Mobile,CAM0047,6,Completed,Gujarat,Surat
O016828,C04947,2024-02-04,Mobile App,Mobile,CAM0010,5,Completed,Tamil Nadu,Mumbai
O016829,C02094,2024-06-23,Mobile App,Mobile,CAM0028,3,Returned,Uttar Pradesh,Kochi
O016830,C04859,2024-02-02,Mobile App,Mobile,CAM0003,4,Completed,Maharashtra,Gurugram
O016831,C03967,2025-01-31,Mobile App,Tablet,,5,Completed,Maharashtra,Ahmedabad
O016832,C00349,2024-09-10,Website,Mobile,,3,Completed,Tamil Nadu,Mysuru
O016833,C06278,2025-07-21,Website,Mobile,,2,Completed,West Bengal,Chandigarh
O016834,C04797,2024-11-18,Website,Mobile,,4,Shipped,Karnataka,Bengaluru
O016835,C01391,2024-01-13,Marketplace,Tablet,,4,Completed,Madhya Pradesh,Surat
O016836,C02124,2024-02-19,Website,Mobile,CAM0006,3,Completed,Madhya Pradesh,Bhubaneswar
O016837,C07432,2024-08-20,Website,Tablet,CAM0036,2,Completed,Haryana,Indore
O016838,C00130,2025-06-23,Website,Desktop,,4,Completed,Madhya Pradesh,Lucknow
O016839,C04566,2024-04-05,Website,Mobile,,5,Shipped,Odisha,New Delhi
O016840,C06356,2024-12-08,Mobile App,Mobile,,4,Cancelled,Maharashtra,Bhubaneswar
O016841,C02361,2024-07-11,Website,Mobile,,2,Completed,Maharashtra,Gurugram
O016842,C06712,2025-05-25,Mobile App,Tablet,,4,Completed,Madhya Pradesh,Mumbai
O016843,C03444,2025-03-26,Marketplace,Tablet,,2,Completed,Delhi,Chandigarh
O016844,C00116,2024-05-04,Website,Desktop,,3,Completed,Telangana,Mysuru
O016845,C00379,2024-03-21,Marketplace,Mobile,,3,Completed,Haryana,Pune
O016846,C00141,2024-01-07,Website,Mobile,CAM0002,1,Completed,Delhi,Pune
O016847,C02165,2024-11-25,Website,Desktop,,2,Completed,Tamil Nadu,Gurugram
O016848,C01560,2024-03-23,Mobile App,Desktop,,2,Completed,Madhya Pradesh,Bengaluru
O016849,C04574,2025-06-19,Mobile App,Mobile,,3,Completed,Punjab,New Delhi
O016850,C05788,2025-06-10,Mobile App,Mobile,,2,Completed,Tamil Nadu,Kochi
O016851,C00162,2024-04-22,Website,Mobile,,4,Completed,Madhya Pradesh,Surat
O016852,C01090,2025-03-15,Website,Tablet,,5,Completed,West Bengal,Mysuru
O016853,C00885,2024-01-19,Website,Mobile,,3,Completed,Telangana,Mysuru
O016854,C06486,2024-01-09,Website,Mobile,,4,Completed,Haryana,Kolkata
O016855,C01167,2024-07-03,Website,Mobile,,3,Completed,Telangana,Jaipur
O016856,C05529,2024-02-07,Website,Mobile,,4,Completed,Haryana,Hyderabad
O016857,C06391,2024-05-13,Website,Mobile,,6,Completed,Madhya Pradesh,Bhubaneswar
O016858,C03248,2024-04-11,Mobile App,Mobile,CAM0016,3,Completed,Uttar Pradesh,Patna
O016859,C05277,2024-05-28,Website,Mobile,CAM0025,2,Completed,Kerala,Pune
O016860,C00429,2024-04-02,Mobile App,Mobile,,5,Cancelled,Maharashtra,Kochi
O016861,C03294,2024-05-19,Mobile App,Desktop,CAM0021,2,Completed,Telangana,Ahmedabad
O016862,C03433,2024-10-21,Website,Mobile,CAM0049,3,Completed,Punjab,Surat
O016863,C02945,2025-08-15,Mobile App,Mobile,CAM0100,4,Completed,Haryana,Kochi
O016864,C04955,2025-06-27,Mobile App,Mobile,CAM0086,3,Completed,Kerala,Vadodara
O016865,C05122,2024-07-06,Website,Mobile,CAM0033,4,Returned,Odisha,Vadodara
O016866,C02574,2024-05-15,Website,Desktop,,3,Completed,Punjab,Kochi
O016867,C02980,2024-06-14,Website,Mobile,CAM0030,4,Completed,Punjab,Pune
O016868,C02921,2025-04-21,Website,Tablet,CAM0079,2,Completed,Maharashtra,Surat
O016869,C05079,2024-05-26,Website,Mobile,CAM0025,5,Completed,Telangana,Bhubaneswar
O016870,C03673,2024-09-01,Mobile App,Desktop,,5,Returned,Kerala,Pune
O016871,C00378,2024-07-01,Website,Tablet,,3,Completed,Karnataka,Mumbai
O016872,C04875,2024-01-09,Mobile App,Mobile,CAM0004,5,Completed,Rajasthan,Chennai
O016873,C02204,2025-03-11,Website,Mobile,,5,Completed,Madhya Pradesh,Chennai
O016874,C05770,2024-06-04,Website,Mobile,,5,Completed,Haryana,Mumbai
O016875,C07846,2024-04-23,Website,Mobile,,4,Completed,Delhi,Gurugram
O016876,C01611,2024-06-15,Mobile App,Desktop,CAM0027,3,Completed,Delhi,Jaipur
O016877,C06596,2025-05-02,Mobile App,Desktop,CAM0084,3,Completed,West Bengal,Jaipur
O016878,C04630,2025-03-12,Mobile App,Desktop,,5,Completed,Odisha,Gurugram
O016879,C07413,2024-08-10,Mobile App,Desktop,,3,Completed,Madhya Pradesh,Hyderabad
O016880,C05905,2024-07-09,Website,Mobile,,3,Completed,Maharashtra,Pune
O016881,C02844,2025-07-29,Website,Desktop,,2,Completed,Tamil Nadu,Kolkata
O016882,C06816,2024-06-21,Website,Desktop,,3,Completed,Telangana,Bengaluru
O016883,C05442,2024-09-13,Mobile App,Desktop,,4,Completed,Gujarat,Chennai
O016884,C07562,2025-03-25,Website,Mobile,,4,Completed,Gujarat,Kochi
O016885,C06138,2025-05-15,Mobile App,Mobile,,2,Completed,Uttar Pradesh,Coimbatore
O016886,C07549,2024-03-17,Mobile App,Mobile,CAM0013,3,Returned,Kerala,Patna
O016887,C00136,2024-08-13,Mobile App,Mobile,CAM0040,2,Completed,West Bengal,Jaipur
O016888,C04488,2024-08-13,Website,Mobile,,4,Completed,Bihar,New Delhi
O016889,C00584,2024-03-16,Mobile App,Tablet,,3,Completed,Kerala,Lucknow
O016890,C06232,2024-02-02,Mobile App,Mobile,CAM0010,4,Completed,Kerala,Jaipur
O016891,C07952,2024-03-09,Mobile App,Mobile,CAM0014,4,Shipped,Uttar Pradesh,Bhubaneswar
O016892,C06605,2025-02-18,Website,Mobile,,3,Shipped,Karnataka,Chandigarh
O016893,C02066,2025-03-23,Mobile App,Mobile,,5,Shipped,Maharashtra,Chennai
O016894,C01653,2024-12-27,Website,Mobile,,3,Completed,Gujarat,Indore
O016895,C06997,2025-01-04,Website,Mobile,CAM0064,2,Completed,Tamil Nadu,New Delhi
O016896,C02187,2025-02-02,Website,Mobile,,5,Completed,Maharashtra,Mysuru
O016897,C07537,2024-04-29,Website,Tablet,,3,Completed,Punjab,Mysuru
O016898,C05421,2024-02-17,Marketplace,Desktop,,3,Completed,Madhya Pradesh,Kochi
O016899,C06005,2024-03-08,Mobile App,Desktop,,3,Cancelled,Madhya Pradesh,Lucknow
O016900,C07551,2024-12-04,Website,Desktop,CAM0058,5,Completed,Madhya Pradesh,New Delhi
O016901,C00577,2024-03-25,Mobile App,Mobile,,4,Cancelled,Madhya Pradesh,Hyderabad
O016902,C01831,2025-01-11,Mobile App,Desktop,,5,Completed,Haryana,Chandigarh
O016903,C01341,2025-01-19,Website,Mobile,,3,Completed,Gujarat,Surat
O016904,C05494,2024-10-02,Mobile App,Desktop,,3,Completed,Gujarat,New Delhi
O016905,C06920,2024-07-23,Website,Desktop,,5,Completed,Rajasthan,Kolkata
O016906,C06107,2024-03-05,Website,Tablet,,4,Shipped,Delhi,Chandigarh
O016907,C01582,2024-03-19,Website,Tablet,,4,Completed,Kerala,Chandigarh
O016908,C06300,2025-06-09,Mobile App,Desktop,CAM0089,4,Completed,West Bengal,Indore
O016909,C02936,2024-11-20,Marketplace,Mobile,,5,Completed,Uttar Pradesh,New Delhi
O016910,C07643,2025-01-12,Mobile App,Desktop,CAM0063,2,Completed,Telangana,Jaipur
O016911,C01896,2024-12-11,Mobile App,Mobile,CAM0056,5,Completed,Maharashtra,Kolkata
O016912,C06951,2025-03-10,Mobile App,Mobile,,3,Completed,Punjab,Bhubaneswar
O016913,C04886,2025-01-12,Website,Mobile,,4,Completed,Odisha,Lucknow
O016914,C01569,2024-01-15,Mobile App,Mobile,CAM0005,3,Returned,Karnataka,Bengaluru
O016915,C01871,2025-03-29,Website,Mobile,,3,Completed,Haryana,Chennai
O016916,C06896,2024-07-11,Mobile App,Mobile,,4,Completed,Madhya Pradesh,Coimbatore
O016917,C06985,2024-08-20,Website,Mobile,,2,Completed,Karnataka,New Delhi
O016918,C05003,2024-09-19,Website,Mobile,,3,Shipped,Bihar,New Delhi
O016919,C03603,2025-03-21,Website,Desktop,CAM0074,3,Completed,Karnataka,Patna
O016920,C06823,2024-02-23,Mobile App,Tablet,,3,Completed,Delhi,Coimbatore
O016921,C04435,2024-01-04,Mobile App,Mobile,,1,Completed,Tamil Nadu,Ahmedabad
O016922,C05800,2024-09-13,Website,Mobile,,5,Completed,Telangana,Lucknow
O016923,C06073,2024-12-26,Mobile App,Desktop,,3,Completed,Delhi,Ahmedabad
O016924,C07936,2024-08-27,Website,Mobile,CAM0038,4,Completed,West Bengal,Gurugram
O016925,C05293,2025-04-26,Mobile App,Mobile,,4,Completed,Punjab,Lucknow
O016926,C00866,2025-04-05,Website,Mobile,,5,Completed,Odisha,Surat
O016927,C02930,2024-05-17,Website,Desktop,CAM0021,4,Completed,Bihar,Kochi
O016928,C04695,2025-03-26,Website,Mobile,,5,Completed,Maharashtra,Mysuru
O016929,C06186,2024-11-19,Mobile App,Desktop,,4,Completed,Madhya Pradesh,Mysuru
O016930,C03140,2025-04-17,Mobile App,Mobile,CAM0076,4,Completed,Maharashtra,Surat
O016931,C06196,2025-04-21,Website,Mobile,,3,Completed,Rajasthan,Mysuru
O016932,C07010,2024-07-11,Marketplace,Mobile,,5,Completed,Kerala,Kochi
O016933,C01759,2024-11-02,Website,Desktop,,3,Completed,Bihar,Kochi
O016934,C02487,2025-06-25,Website,Mobile,,5,Completed,Maharashtra,Bhubaneswar
O016935,C02948,2024-08-08,Mobile App,Mobile,CAM0038,2,Cancelled,Madhya Pradesh,New Delhi
O016936,C05856,2024-06-20,Mobile App,Desktop,,3,Completed,Gujarat,Indore
O016937,C07062,2024-06-08,Marketplace,Desktop,,5,Completed,Bihar,Jaipur
O016938,C00530,2024-06-20,Website,Mobile,,4,Completed,West Bengal,Surat
O016939,C00806,2024-03-03,Website,Desktop,,4,Completed,Uttar Pradesh,Mumbai
O016940,C06259,2025-07-26,Website,Mobile,CAM0095,4,Completed,Odisha,Kolkata
O016941,C06377,2024-03-05,Website,Mobile,,3,Shipped,Telangana,Gurugram
O016942,C05693,2024-06-17,Website,Desktop,CAM0027,7,Shipped,Madhya Pradesh,Lucknow
O016943,C06988,2024-03-21,Website,Mobile,,4,Completed,Uttar Pradesh,Vadodara
O016944,C01722,2024-09-24,Mobile App,Desktop,,2,Completed,Delhi,Bengaluru
O016945,C01091,2025-01-14,Website,Mobile,,2,Shipped,Telangana,Vadodara
O016946,C04721,2024-03-13,Website,Tablet,,3,Completed,Telangana,Mumbai
O016947,C02785,2024-11-27,Website,Mobile,CAM0051,4,Completed,Uttar Pradesh,Mumbai
O016948,C00459,2024-07-06,Mobile App,Mobile,,5,Completed,Madhya Pradesh,Chennai
O016949,C04629,2024-01-25,Mobile App,Mobile,CAM0003,3,Completed,Karnataka,Bengaluru
O016950,C01706,2024-08-15,Mobile App,Mobile,,2,Completed,West Bengal,Surat
O016951,C07684,2024-04-27,Website,Mobile,CAM0017,3,Completed,Gujarat,Chandigarh
O016952,C05293,2025-03-20,Website,Mobile,CAM0074,3,Completed,Madhya Pradesh,Coimbatore
O016953,C06177,2024-04-17,Website,Mobile,,3,Completed,Maharashtra,Vadodara
O016954,C02407,2024-08-29,Mobile App,Tablet,,1,Shipped,Uttar Pradesh,Kolkata
O016955,C04590,2025-06-17,Website,Mobile,CAM0087,5,Completed,Delhi,Kolkata
O016956,C02854,2025-04-25,Mobile App,Mobile,CAM0076,3,Completed,Maharashtra,Chandigarh
O016957,C01336,2025-05-17,Mobile App,Mobile,CAM0081,3,Completed,Rajasthan,Surat
O016958,C01701,2025-05-12,Mobile App,Mobile,,3,Completed,Punjab,Ahmedabad
O016959,C04536,2024-02-25,Website,Mobile,,5,Shipped,West Bengal,Chandigarh
O016960,C02568,2024-05-28,Website,Mobile,CAM0025,4,Completed,Telangana,Bengaluru
O016961,C06689,2024-11-06,Mobile App,Tablet,,4,Completed,Punjab,Jaipur
O016962,C07639,2025-07-05,Website,Mobile,CAM0091,2,Completed,Haryana,Mumbai
O016963,C07053,2024-04-30,Website,Tablet,,4,Shipped,Rajasthan,Gurugram
O016964,C00925,2024-01-26,Mobile App,Mobile,,4,Completed,Karnataka,Kochi
O016965,C03284,2024-04-21,Website,Desktop,CAM0018,7,Completed,Madhya Pradesh,Surat
O016966,C07613,2025-05-25,Website,Mobile,,3,Completed,Madhya Pradesh,Bengaluru
O016967,C01253,2024-01-23,Website,Mobile,,6,Cancelled,Kerala,Patna
O016968,C05796,2024-09-20,Website,Mobile,,5,Completed,Telangana,Bengaluru
O016969,C07881,2024-04-25,Mobile App,Mobile,,2,Completed,Uttar Pradesh,New Delhi
O016970,C03180,2025-04-24,Website,Mobile,,5,Completed,Karnataka,Chandigarh
O016971,C02463,2024-11-02,Website,Mobile,,3,Completed,Rajasthan,New Delhi
O016972,C06137,2024-08-18,Website,Mobile,,3,Completed,Karnataka,Surat
O016973,C03000,2025-05-06,Website,Desktop,,3,Completed,Maharashtra,Bhubaneswar
O016974,C07839,2024-04-29,Website,Desktop,,2,Completed,Madhya Pradesh,Chandigarh
O016975,C05388,2024-10-12,Website,Mobile,CAM0050,4,Completed,Gujarat,New Delhi
O016976,C06398,2025-02-10,Website,Mobile,,6,Completed,Karnataka,Kochi
O016977,C01242,2024-12-23,Website,Mobile,,4,Returned,Madhya Pradesh,Ahmedabad
O016978,C04479,2024-05-31,Website,Mobile,,3,Completed,Bihar,Bengaluru
O016979,C00640,2024-11-20,Marketplace,Mobile,,6,Completed,Uttar Pradesh,Chandigarh
O016980,C07813,2024-09-02,Mobile App,Tablet,CAM0041,5,Completed,Gujarat,Kolkata
O016981,C01183,2024-11-10,Mobile App,Mobile,CAM0053,5,Completed,Haryana,Pune
O016982,C06688,2024-06-10,Website,Tablet,,3,Completed,Telangana,Surat
O016983,C05644,2025-01-03,Website,Mobile,,3,Completed,Telangana,Gurugram
O016984,C04540,2024-07-03,Mobile App,Mobile,CAM0035,6,Completed,Haryana,Gurugram
O016985,C04764,2024-10-02,Marketplace,Desktop,CAM0047,3,Completed,Haryana,Coimbatore
O016986,C05629,2025-06-12,Mobile App,Mobile,CAM0088,2,Completed,Delhi,Vadodara
O016987,C01622,2025-03-11,Mobile App,Mobile,,4,Completed,Delhi,Chennai
O016988,C06965,2024-09-16,Website,Mobile,,4,Completed,Uttar Pradesh,Gurugram
O016989,C05347,2024-09-01,Mobile App,Desktop,,4,Completed,Bihar,Patna
O016990,C04997,2024-12-03,Marketplace,Mobile,,1,Completed,West Bengal,Kochi
O016991,C06296,2024-02-19,Mobile App,Mobile,,2,Completed,Telangana,Surat
O016992,C03937,2024-09-28,Website,Mobile,,6,Completed,Delhi,Lucknow
O016993,C04296,2024-08-22,Mobile App,Mobile,,4,Completed,Odisha,Bhubaneswar
O016994,C07843,2025-08-06,Mobile App,Desktop,CAM0098,2,Completed,Uttar Pradesh,New Delhi
O016995,C03655,2025-07-09,Website,Mobile,,3,Completed,Punjab,Hyderabad
O016996,C07508,2024-11-01,Mobile App,Mobile,CAM0052,1,Completed,Punjab,Patna
O016997,C07722,2025-04-21,Mobile App,Desktop,CAM0079,3,Completed,Uttar Pradesh,Coimbatore
O016998,C04419,2025-05-02,Marketplace,Desktop,,3,Completed,Uttar Pradesh,New Delhi
O016999,C06030,2024-03-20,Marketplace,Mobile,,3,Completed,Karnataka,Pune
O017000,C01558,2024-10-12,Website,Mobile,CAM0046,5,Shipped,Kerala,Coimbatore
O017001,C00167,2025-07-14,Website,Desktop,CAM0095,5,Completed,Bihar,Chandigarh
O017002,C07763,2024-04-07,Marketplace,Desktop,,4,Completed,Haryana,Jaipur
O017003,C05701,2025-04-22,Website,Desktop,,2,Completed,Tamil Nadu,Mumbai
O017004,C07759,2025-02-09,Mobile App,Tablet,CAM0070,3,Completed,Maharashtra,Vadodara
O017005,C06438,2025-06-20,Website,Mobile,CAM0088,5,Completed,Rajasthan,Mumbai
O017006,C06052,2025-07-21,Marketplace,Mobile,,4,Returned,Kerala,Kolkata
O017007,C04151,2024-09-11,Marketplace,Mobile,,2,Completed,Karnataka,Pune
O017008,C00349,2025-05-01,Mobile App,Mobile,CAM0076,5,Completed,Kerala,Mysuru
O017009,C06732,2024-07-12,Mobile App,Tablet,,3,Completed,Maharashtra,Bhubaneswar
O017010,C03112,2025-05-30,Mobile App,Mobile,,4,Completed,Haryana,Patna
O017011,C05973,2025-04-08,Website,Desktop,CAM0079,4,Completed,Tamil Nadu,Jaipur
O017012,C04876,2025-05-18,Website,Desktop,CAM0085,3,Completed,Haryana,Ahmedabad
O017013,C06175,2024-02-05,Website,Mobile,,3,Completed,Gujarat,Kochi
O017014,C06561,2024-01-16,Website,Desktop,,2,Completed,Odisha,Mysuru
O017015,C03364,2025-08-12,Marketplace,Desktop,,2,Completed,Uttar Pradesh,New Delhi
O017016,C03400,2024-03-13,Mobile App,Mobile,,3,Completed,Maharashtra,Vadodara
O017017,C04956,2024-11-15,Mobile App,Desktop,,4,Completed,Kerala,New Delhi
O017018,C04784,2024-09-01,Website,Mobile,CAM0041,7,Completed,Tamil Nadu,Bhubaneswar
O017019,C03685,2024-07-13,Mobile App,Desktop,,3,Shipped,Rajasthan,Patna
O017020,C05489,2024-03-29,Mobile App,Desktop,,4,Completed,Maharashtra,Gurugram
O017021,C04520,2024-05-18,Website,Mobile,CAM0024,3,Shipped,Bihar,New Delhi
O017022,C00492,2025-07-16,Website,Mobile,,5,Completed,Uttar Pradesh,Bengaluru
O017023,C00624,2025-01-31,Website,Mobile,,2,Returned,Rajasthan,Mysuru
O017024,C01428,2025-04-28,Website,Mobile,,4,Completed,Bihar,Lucknow
O017025,C04820,2025-01-21,Website,Mobile,,6,Completed,Telangana,Hyderabad
O017026,C00365,2025-01-02,Mobile App,Mobile,CAM0065,4,Completed,Telangana,Chandigarh
O017027,C01672,2025-04-02,Website,Desktop,CAM0078,4,Completed,Rajasthan,Patna
O017028,C07512,2025-02-25,Website,Desktop,,5,Shipped,Punjab,Bengaluru
O017029,C07485,2024-08-19,Mobile App,Desktop,,3,Completed,Karnataka,Lucknow
O017030,C06137,2025-06-22,Website,Desktop,,2,Completed,Bihar,Hyderabad
O017031,C07540,2024-12-09,Mobile App,Mobile,CAM0056,5,Completed,Punjab,Gurugram
O017032,C03084,2024-05-17,Website,Mobile,,5,Shipped,Madhya Pradesh,Bhubaneswar
O017033,C07279,2025-01-08,Website,Desktop,,4,Completed,Odisha,Patna
O017034,C06598,2025-03-12,Website,Mobile,,4,Cancelled,Gujarat,Pune
O017035,C03399,2024-06-03,Mobile App,Desktop,,5,Completed,Maharashtra,Ahmedabad
O017036,C00738,2025-06-02,Website,Mobile,,4,Completed,Gujarat,Lucknow
O017037,C05929,2024-04-24,Website,Desktop,,2,Completed,Telangana,Gurugram
O017038,C00730,2024-04-01,Website,Mobile,,2,Shipped,Uttar Pradesh,Indore
O017039,C05864,2024-12-11,Website,Mobile,,1,Completed,Punjab,Bhubaneswar
O017040,C03413,2025-06-08,Website,Mobile,,4,Completed,Madhya Pradesh,Gurugram
O017041,C06099,2025-08-06,Website,Mobile,,1,Completed,Maharashtra,Vadodara
O017042,C06358,2024-03-31,Website,Mobile,,5,Completed,West Bengal,Chennai
O017043,C03909,2025-02-01,Mobile App,Mobile,,2,Completed,Telangana,Surat
